Brand,Shoe Size,Price Ratio
1,11.5,2.676
1,4.0,4.484210526315789
0,11.0,2.0045454545454544
0,10.5,1.6863636363636363
0,10.5,1.6818181818181819
0,8.0,2.272727272727273
1,10.5,3.92
0,10.0,1.3409090909090908
0,11.0,1.0818181818181818
1,13.0,3.7615384615384615
0,8.0,1.1363636363636365
0,10.0,1.55
0,8.5,1.4681818181818183
0,10.5,2.0
0,9.5,1.6181818181818182
0,9.0,1.240909090909091
0,12.0,1.75
0,11.5,1.8
0,13.0,1.8227272727272728
1,13.0,4.1625
1,11.0,4.275
0,5.5,2.059090909090909
0,10.5,1.809090909090909
0,10.5,1.9772727272727273
0,7.0,1.8181818181818181
0,10.0,1.5681818181818181
0,6.0,1.7227272727272727
0,7.0,1.1318181818181818
1,10.5,3.0588235294117645
0,10.0,1.190909090909091
0,9.0,1.1318181818181818
0,9.0,1.1545454545454545
0,10.5,3.227272727272727
1,13.0,4.515384615384615
0,6.0,1.7272727272727273
1,11.5,1.4705882352941178
0,10.0,1.2545454545454546
0,12.0,1.2454545454545454
0,5.0,1.209090909090909
0,10.5,1.0909090909090908
0,5.0,2.8181818181818183
1,9.5,5.3
1,9.0,6.636842105263158
0,6.5,3.022727272727273
0,10.5,1.0227272727272727
1,4.0,4.110526315789474
0,11.0,1.0909090909090908
1,13.0,2.15
0,12.0,1.25
0,13.0,1.2
0,5.5,1.2181818181818183
0,11.0,3.2636363636363637
0,9.5,1.6363636363636365
1,10.5,3.8461538461538463
0,6.0,1.3636363636363635
0,6.0,1.3636363636363635
0,9.5,1.6818181818181819
0,9.5,2.0681818181818183
0,12.5,1.8636363636363635
0,4.0,1.2
0,5.0,1.2045454545454546
0,8.5,1.1954545454545455
0,5.5,1.3181818181818181
0,10.0,2.081818181818182
0,11.0,1.75
0,14.0,1.3727272727272728
0,10.0,1.7
0,10.5,1.1818181818181819
0,14.0,1.7272727272727273
0,10.0,1.1363636363636365
0,12.0,1.2954545454545454
0,8.5,1.2272727272727273
0,5.0,1.5454545454545454
0,5.0,1.6772727272727272
1,13.0,3.236842105263158
1,7.0,4.2875
0,8.5,1.759090909090909
0,7.5,1.1590909090909092
0,14.0,1.6363636363636365
0,7.0,1.2181818181818183
0,9.5,3.036363636363636
0,11.0,1.75
0,10.0,1.1818181818181819
0,8.0,2.6363636363636362
1,10.0,2.088235294117647
0,4.0,1.481818181818182
1,7.0,3.4210526315789473
1,11.0,4.605263157894737
0,10.0,1.6363636363636365
0,5.0,1.540909090909091
0,8.5,1.2727272727272727
0,8.5,3.5
0,10.5,1.290909090909091
0,6.5,1.5863636363636364
1,9.5,2.764705882352941
1,5.5,2.735294117647059
1,8.0,1.5588235294117647
1,8.0,5.947368421052632
0,12.0,1.5
0,7.5,1.2272727272727273
0,6.0,1.25
0,12.0,1.5454545454545454
0,11.5,1.3272727272727274
0,9.0,1.5454545454545454
0,9.5,1.6363636363636365
1,7.0,2.3
0,7.5,2.159090909090909
1,6.0,3.6789473684210527
0,8.0,1.5636363636363637
0,7.5,1.1590909090909092
0,9.5,1.1227272727272728
0,9.5,1.25
0,11.0,1.5363636363636364
1,11.0,2.2176470588235295
0,5.0,1.2227272727272727
0,10.5,1.9090909090909092
0,9.5,1.4363636363636363
1,11.5,2.48
0,10.5,3.4954545454545456
0,9.0,0.9181818181818182
0,7.5,1.7181818181818183
0,11.0,1.9545454545454546
0,7.0,1.95
0,6.5,1.3136363636363637
0,8.5,1.6363636363636365
0,8.5,1.9272727272727272
0,5.5,1.3863636363636365
0,9.5,3.590909090909091
1,9.5,6.842105263157895
1,8.5,5.152631578947369
1,6.0,2.48
0,10.5,1.3181818181818181
0,11.0,1.1272727272727272
0,11.0,1.0909090909090908
0,6.0,1.1863636363636363
1,9.5,2.4705882352941178
0,12.0,1.231818181818182
0,10.5,3.2045454545454546
1,13.0,3.6176470588235294
0,10.0,1.2863636363636364
1,7.0,8.847368421052632
1,8.0,3.16875
0,10.5,1.5681818181818181
1,11.0,5.275
0,11.0,1.6818181818181819
0,10.0,2.0954545454545452
1,7.5,1.8235294117647058
0,11.0,1.0727272727272728
0,10.0,1.0681818181818181
1,13.0,5.2846153846153845
0,8.0,1.1272727272727272
0,5.0,1.25
1,7.0,5.421052631578948
0,13.0,1.9318181818181819
0,10.0,1.1454545454545455
0,5.5,1.2045454545454546
0,7.0,2.2454545454545456
0,11.0,1.8136363636363637
0,9.0,3.1818181818181817
0,10.5,1.4772727272727273
1,9.0,5.447368421052632
0,5.0,1.1818181818181819
1,10.5,3.35625
0,9.0,1.5227272727272727
0,13.0,2.1818181818181817
0,9.0,1.9363636363636363
0,10.0,2.272727272727273
0,10.0,1.4272727272727272
1,10.0,2.864705882352941
1,11.5,1.5
1,13.0,5.031578947368421
0,9.0,1.1136363636363635
0,8.5,1.1818181818181819
0,6.0,1.2045454545454546
1,8.0,6.892307692307693
0,4.5,1.1545454545454545
0,13.0,1.768181818181818
1,12.0,3.75
1,7.0,4.336842105263158
0,10.5,1.9545454545454546
0,11.0,1.9545454545454546
0,8.5,1.5909090909090908
0,9.5,1.5681818181818181
0,10.5,3.3636363636363638
1,9.5,3.3823529411764706
0,11.5,1.2363636363636363
1,10.0,2.095
0,10.5,1.2727272727272727
0,10.0,1.7545454545454546
0,9.5,3.727272727272727
1,4.5,2.3684210526315788
0,10.0,1.1590909090909092
1,11.0,3.25
1,9.0,4.64375
0,10.0,1.6590909090909092
0,9.5,1.2454545454545454
0,10.5,1.940909090909091
0,6.0,5.0
0,11.5,1.790909090909091
0,8.0,3.272727272727273
0,9.0,1.8318181818181818
0,7.0,1.1818181818181819
1,6.5,4.268421052631579
0,8.5,1.8136363636363637
1,12.0,2.823529411764706
0,11.0,1.25
0,5.0,1.4954545454545454
0,12.5,1.2863636363636364
0,5.5,2.272727272727273
0,13.5,1.2727272727272727
1,13.0,2.736842105263158
1,10.0,7.052631578947368
1,8.5,1.41
1,6.0,3.0384615384615383
0,10.0,1.1545454545454545
1,11.0,2.2941176470588234
1,13.0,1.125
1,11.5,4.4
0,9.0,1.190909090909091
0,6.5,1.2863636363636364
0,11.5,1.0909090909090908
1,10.5,4.007692307692308
0,9.5,1.040909090909091
0,11.5,1.5818181818181818
1,9.5,2.86
1,11.0,3.6375
0,10.0,1.809090909090909
1,9.0,12.105263157894736
0,12.0,1.9863636363636363
0,8.5,1.5909090909090908
0,7.0,1.7045454545454546
0,10.0,1.0909090909090908
0,6.5,1.8454545454545455
0,13.0,1.7454545454545454
0,4.5,1.6681818181818182
0,7.0,1.7045454545454546
1,10.0,3.763157894736842
1,13.0,4.323076923076923
0,12.0,1.4181818181818182
1,11.0,6.2105263157894735
0,9.5,1.05
0,11.0,1.8636363636363635
0,9.5,2.9545454545454546
0,9.0,1.0454545454545454
0,10.0,1.0909090909090908
0,9.5,1.1818181818181819
0,7.5,1.3181818181818181
0,5.5,1.3272727272727274
1,12.0,4.230769230769231
1,11.0,3.4375
0,9.0,1.1954545454545455
1,13.0,7.325
0,8.0,1.6363636363636365
1,9.5,2.2058823529411766
1,9.5,3.53125
1,9.0,11.447368421052632
0,11.5,1.75
1,12.0,2.8684210526315788
0,11.0,1.3181818181818181
0,6.5,1.3454545454545455
0,7.0,1.1954545454545455
1,12.0,4.675
0,7.0,1.059090909090909
1,9.0,1.4411764705882353
0,10.5,1.4227272727272726
1,11.0,3.25
0,9.5,3.5045454545454544
0,5.5,1.3136363636363637
0,5.0,1.25
0,11.0,1.290909090909091
0,9.5,1.1
0,8.0,1.15
1,9.0,2.62
0,6.5,2.168181818181818
0,8.5,1.2045454545454546
0,10.0,1.25
0,7.0,1.0909090909090908
0,16.0,3.390909090909091
0,9.5,1.2
0,11.5,1.3181818181818181
0,14.0,1.5909090909090908
1,7.0,3.90625
0,9.0,3.3863636363636362
0,5.0,1.9136363636363636
0,9.5,1.1863636363636363
0,8.5,1.2954545454545454
0,9.0,2.590909090909091
0,12.5,2.0
1,11.0,5.252631578947368
0,9.5,2.590909090909091
0,12.0,4.3
0,6.0,1.5909090909090908
0,8.0,1.0636363636363637
0,10.0,1.7
0,9.0,1.5681818181818181
0,13.5,1.9545454545454546
0,8.5,2.5
1,11.5,3.8421052631578947
0,11.0,1.6727272727272726
0,11.5,1.4545454545454546
0,4.0,1.1818181818181819
0,12.0,1.0909090909090908
1,7.0,3.925
1,11.5,1.475
0,8.0,1.0318181818181817
0,9.5,1.759090909090909
0,7.0,1.1363636363636365
0,10.5,1.8454545454545455
0,11.5,0.9545454545454546
1,12.0,2.2941176470588234
1,10.5,5.230769230769231
0,14.0,1.9318181818181819
0,10.0,1.2045454545454546
0,4.5,1.7727272727272727
0,10.0,1.6181818181818182
1,12.0,3.5875
0,4.0,1.1090909090909091
1,13.0,4.21875
1,11.0,2.38
0,13.0,1.6818181818181819
0,9.0,2.0636363636363635
0,9.5,1.8045454545454545
0,8.0,1.1818181818181819
1,4.5,1.7941176470588236
0,11.0,1.6409090909090909
0,9.5,1.0681818181818181
0,8.0,1.3636363636363635
0,10.0,3.090909090909091
0,10.0,1.4681818181818183
1,4.0,4.223076923076923
0,12.0,1.2227272727272727
0,9.0,3.3136363636363635
1,9.5,1.6470588235294117
0,5.0,1.3409090909090908
1,8.0,3.8105263157894735
0,11.5,3.6
1,11.0,4.16875
0,9.0,1.9
1,12.0,7.368421052631579
0,9.0,1.6090909090909091
0,6.5,1.3181818181818181
0,11.5,2.9318181818181817
0,8.0,1.3181818181818181
0,5.0,1.4772727272727273
1,11.0,3.8125
0,9.5,1.3636363636363635
0,7.0,1.240909090909091
0,8.0,1.1318181818181818
0,6.0,1.7363636363636363
0,10.0,1.1318181818181818
0,9.5,1.45
0,10.5,1.6818181818181819
0,11.0,3.1818181818181817
0,11.0,1.4045454545454545
0,11.0,1.768181818181818
0,7.0,1.55
1,10.5,3.831578947368421
0,14.0,1.7727272727272727
0,9.0,3.5454545454545454
0,12.0,1.2272727272727273
0,14.0,1.7363636363636363
0,9.5,1.0681818181818181
0,4.0,1.5
0,9.5,1.9318181818181819
0,11.0,1.3181818181818181
1,8.5,3.4375
0,13.0,1.268181818181818
0,7.0,1.0045454545454546
1,8.0,4.076923076923077
0,11.0,3.1818181818181817
0,12.0,1.2727272727272727
0,14.0,1.8863636363636365
0,8.0,1.1181818181818182
0,5.5,1.2227272727272727
0,14.0,1.3363636363636364
0,10.0,1.4227272727272726
1,5.0,2.072
0,9.0,0.9136363636363637
0,9.5,2.5
0,4.5,1.3636363636363635
0,12.0,1.25
0,10.5,3.540909090909091
0,10.5,1.0909090909090908
0,12.0,1.1045454545454545
1,10.0,2.6470588235294117
0,9.5,1.1818181818181819
0,11.0,2.9545454545454546
1,9.5,2.4
0,11.0,1.2363636363636363
0,11.5,1.5909090909090908
0,4.0,1.8636363636363635
0,7.0,2.018181818181818
0,9.5,1.0045454545454546
1,11.0,3.7526315789473683
1,10.5,2.08
0,8.0,2.8181818181818183
0,9.5,1.1681818181818182
0,8.0,1.2772727272727273
0,9.5,1.9136363636363636
0,10.0,1.3636363636363635
0,4.5,1.3454545454545455
0,10.0,2.1045454545454545
0,9.5,1.2727272727272727
0,9.0,1.1681818181818182
0,14.0,1.2363636363636363
0,11.5,1.1136363636363635
0,10.5,1.2136363636363636
0,10.0,1.2863636363636364
0,12.0,2.9318181818181817
0,8.0,1.2363636363636363
1,12.0,3.40625
1,8.5,6.021052631578947
1,9.0,3.5294117647058822
1,13.0,3.769230769230769
1,9.5,3.68125
0,5.5,1.3818181818181818
0,11.0,1.7636363636363637
0,7.0,1.2954545454545454
0,4.5,1.9090909090909092
0,12.0,1.9090909090909092
0,12.0,1.4772727272727273
0,8.0,1.6136363636363635
1,11.0,6.052631578947368
1,10.0,4.125
0,12.0,1.2727272727272727
0,9.0,1.8181818181818181
0,11.5,1.768181818181818
0,10.5,1.6954545454545455
0,9.0,1.6681818181818182
1,9.0,2.323529411764706
0,11.0,1.9772727272727273
0,9.0,1.1181818181818182
0,5.0,1.3181818181818181
0,12.0,1.1590909090909092
1,10.5,5.076923076923077
0,7.5,1.0681818181818181
0,6.0,1.7136363636363636
1,8.0,3.46875
1,12.0,3.44375
0,5.5,1.1818181818181819
1,8.0,3.6578947368421053
0,10.5,1.1136363636363635
1,8.5,3.23
0,6.0,1.4545454545454546
1,13.0,3.41875
0,9.5,1.1
0,8.5,2.036363636363636
0,4.0,1.3136363636363637
0,11.0,1.209090909090909
1,10.0,4.75
0,10.0,3.6363636363636362
1,4.0,3.53125
0,9.5,2.2954545454545454
0,10.0,1.0727272727272728
0,10.5,2.0681818181818183
0,7.5,1.1727272727272726
1,9.0,4.75
0,6.0,1.8136363636363637
0,5.0,2.25
0,8.0,3.409090909090909
0,10.5,1.1590909090909092
0,9.5,3.1227272727272726
1,7.0,3.973684210526316
0,10.0,1.3636363636363635
1,9.0,5.373684210526315
0,8.0,1.9772727272727273
0,8.5,1.231818181818182
1,8.0,1.95
1,8.5,4.484615384615385
0,4.5,1.4181818181818182
1,11.0,3.263157894736842
0,14.0,1.45
0,11.5,1.1590909090909092
0,11.0,1.3227272727272728
1,12.0,4.168421052631579
0,7.0,1.9772727272727273
0,7.5,1.3136363636363637
1,9.0,6.18125
1,15.0,1.9941176470588236
0,11.0,1.75
0,7.0,1.1590909090909092
1,10.0,1.911764705882353
0,7.5,1.2272727272727273
0,9.0,1.9318181818181819
0,10.5,1.3181818181818181
0,8.0,2.5454545454545454
0,9.0,1.1363636363636365
1,9.0,4.40625
1,11.0,3.75
0,9.0,1.7954545454545454
1,5.5,2.088235294117647
1,7.0,3.269230769230769
0,12.0,1.9636363636363636
0,8.0,1.6363636363636365
0,6.0,1.3409090909090908
0,6.0,1.1818181818181819
0,8.0,1.2727272727272727
0,8.5,1.2272727272727273
0,12.0,1.8727272727272728
0,11.0,1.981818181818182
0,9.5,1.3863636363636365
0,9.0,1.8227272727272728
0,10.0,1.0909090909090908
1,10.5,4.315789473684211
1,9.0,4.25
1,12.0,3.731578947368421
0,4.0,1.518181818181818
0,10.5,1.231818181818182
0,8.5,1.0
1,8.5,2.276
0,10.5,1.1772727272727272
0,13.0,1.4045454545454545
0,5.5,1.5272727272727273
1,13.0,3.1578947368421053
0,9.0,1.1818181818181819
1,8.5,3.3157894736842106
0,6.5,1.5681818181818181
1,9.5,3.264705882352941
0,8.5,1.5045454545454546
0,10.5,1.25
0,8.0,1.0909090909090908
0,9.0,1.1863636363636363
0,9.0,1.5454545454545454
0,9.0,1.7272727272727273
0,7.5,1.2818181818181817
0,6.5,1.2954545454545454
0,5.0,1.6363636363636365
1,7.0,3.8117647058823527
0,8.5,1.8863636363636365
0,7.0,1.1545454545454545
1,9.0,1.925
1,9.0,2.12
0,7.0,1.2272727272727273
0,9.0,1.7272727272727273
0,11.0,4.75
0,11.5,2.8
0,11.0,2.022727272727273
0,11.0,3.8636363636363638
1,11.5,4.038461538461538
0,12.0,1.7727272727272727
0,9.0,1.0909090909090908
0,8.5,1.3636363636363635
0,10.5,1.9318181818181819
0,10.0,1.2
1,10.0,3.8
0,12.5,2.159090909090909
0,10.0,1.0863636363636364
0,5.0,1.7045454545454546
1,11.0,4.2
0,6.0,1.4090909090909092
0,10.0,1.2363636363636363
0,10.5,1.3954545454545455
0,9.0,1.5454545454545454
0,6.0,1.2045454545454546
0,7.5,1.1363636363636365
1,9.0,1.435
0,4.0,1.1545454545454545
1,12.0,5.0
0,5.0,2.640909090909091
0,9.0,1.1590909090909092
1,11.0,3.7157894736842105
1,12.0,1.775
1,12.0,2.2294117647058824
0,10.5,1.6227272727272728
0,9.5,1.0909090909090908
0,12.0,1.2181818181818183
1,10.0,4.275
0,12.0,3.1363636363636362
1,13.0,3.40625
1,13.0,4.5
1,11.0,4.473684210526316
0,11.5,1.8409090909090908
0,10.0,1.9227272727272726
0,6.5,1.2727272727272727
0,5.5,1.0954545454545455
0,10.0,1.8363636363636364
0,6.5,1.518181818181818
0,8.5,1.2181818181818183
0,6.5,1.518181818181818
1,10.5,4.384615384615385
0,11.5,1.2227272727272727
1,8.5,5.2631578947368425
0,10.0,1.0363636363636364
0,14.0,1.95
0,4.5,2.3
0,8.0,2.6
0,4.0,1.709090909090909
0,9.0,1.5909090909090908
0,10.5,1.2181818181818183
0,14.0,3.409090909090909
1,4.5,5.394736842105263
0,9.5,1.2727272727272727
0,10.0,1.9272727272727272
0,9.0,1.0863636363636364
0,10.5,1.0454545454545454
0,12.0,1.1227272727272728
0,8.0,1.059090909090909
0,11.5,1.1545454545454545
0,7.5,1.7727272727272727
0,10.0,1.768181818181818
0,9.0,5.75
0,6.5,1.2818181818181817
1,8.0,4.294736842105263
0,11.0,1.6636363636363636
1,11.0,4.54375
0,16.0,2.727272727272727
0,7.0,1.3045454545454545
0,6.0,1.8181818181818181
0,10.5,1.7363636363636363
1,8.0,6.242105263157895
0,12.0,1.2454545454545454
1,13.0,2.22
1,13.0,4.8076923076923075
0,9.5,1.240909090909091
0,8.0,1.1363636363636365
0,11.0,1.9545454545454546
1,13.0,3.74375
0,10.5,1.6636363636363636
0,4.5,1.1318181818181818
0,8.5,1.5136363636363637
1,10.0,6.25
0,10.0,3.6818181818181817
0,7.0,2.090909090909091
1,8.0,4.63125
1,6.0,3.0
0,11.0,1.1954545454545455
0,12.0,1.209090909090909
0,11.0,1.7727272727272727
0,11.5,1.3181818181818181
0,10.5,1.9181818181818182
0,9.0,1.5909090909090908
1,11.0,4.031578947368421
0,13.0,1.2136363636363636
1,12.0,4.0
0,11.0,1.0
0,9.5,2.190909090909091
1,14.0,6.310526315789474
0,11.5,1.2272727272727273
0,7.5,2.4318181818181817
1,7.5,3.8076923076923075
0,10.5,1.75
0,9.0,1.7954545454545454
1,10.0,4.875
0,8.5,1.1136363636363635
0,5.0,1.8181818181818181
1,9.0,3.35
0,9.5,1.7954545454545454
0,12.0,1.5227272727272727
0,9.5,1.0909090909090908
1,12.0,2.1176470588235294
0,7.5,1.1818181818181819
0,5.5,1.7727272727272727
0,10.0,1.15
0,5.0,1.231818181818182
1,7.0,1.5647058823529412
0,12.0,1.25
1,10.5,1.43
1,10.0,4.21875
1,11.0,6.930769230769231
1,12.0,2.847058823529412
0,9.0,1.9363636363636363
0,9.5,2.522727272727273
1,13.0,1.5294117647058822
0,12.0,1.0863636363636364
0,10.0,1.2727272727272727
0,10.5,1.2045454545454546
1,12.5,2.763157894736842
0,11.0,1.2727272727272727
0,13.0,1.2636363636363637
1,13.0,4.025
1,6.5,4.21578947368421
0,9.5,2.0454545454545454
0,10.0,1.259090909090909
1,9.0,2.7
0,9.0,2.0545454545454547
0,10.5,1.4681818181818183
1,11.0,2.9
0,5.5,1.4545454545454546
1,10.5,4.153846153846154
0,12.0,1.25
0,10.5,1.0818181818181818
0,10.5,1.8136363636363637
0,12.0,2.0681818181818183
0,6.5,1.2045454545454546
1,7.5,3.48125
0,6.5,1.9454545454545455
0,10.5,1.2227272727272727
0,10.0,2.518181818181818
0,12.0,1.4954545454545454
0,5.5,1.231818181818182
0,11.5,1.1363636363636365
0,8.0,1.009090909090909
1,9.5,4.847368421052631
0,4.5,1.2
0,6.5,1.1363636363636365
1,6.0,8.823529411764707
1,9.5,4.315384615384615
1,8.0,1.28
0,10.5,1.7045454545454546
0,7.0,1.4545454545454546
0,11.5,1.0909090909090908
0,10.0,1.15
0,7.5,1.4090909090909092
0,13.0,1.8136363636363637
0,11.0,1.1136363636363635
0,10.5,1.7
0,13.5,2.2181818181818183
0,10.0,1.309090909090909
0,13.0,1.3454545454545455
0,6.0,1.5863636363636364
0,9.0,1.1590909090909092
0,11.0,1.7636363636363637
1,6.0,3.763157894736842
0,5.0,2.0681818181818183
1,8.0,1.7647058823529411
0,10.5,1.6636363636363636
0,6.0,1.3727272727272728
0,9.5,1.6227272727272728
0,8.5,1.2727272727272727
0,8.5,0.9545454545454546
0,8.0,2.4363636363636365
0,7.0,1.1409090909090909
0,5.0,1.8590909090909091
0,6.5,1.3181818181818181
0,9.5,1.2272727272727273
0,8.0,1.1181818181818182
0,8.0,1.4545454545454546
0,12.0,1.8
0,11.5,1.7454545454545454
0,10.5,1.240909090909091
0,8.0,1.790909090909091
0,8.5,1.7272727272727273
0,14.0,1.6590909090909092
0,12.0,1.1590909090909092
1,4.0,4.2105263157894735
0,7.0,2.9545454545454546
1,11.5,2.5
0,7.5,1.1090909090909091
0,13.0,1.1681818181818182
1,10.0,9.84375
1,7.5,2.484
0,5.5,1.190909090909091
0,5.5,1.25
0,8.5,1.2636363636363637
1,13.0,2.956
1,8.0,6.0
1,10.5,4.007692307692308
0,5.0,1.7272727272727273
1,9.0,5.394736842105263
0,7.0,1.1454545454545455
1,11.0,1.7941176470588236
0,10.5,1.7772727272727273
0,9.0,1.6590909090909092
0,9.5,1.1772727272727272
1,13.0,3.4375
0,5.0,2.8
0,6.0,1.5
0,8.0,1.45
0,10.5,3.409090909090909
0,6.5,1.2727272727272727
0,11.0,1.1636363636363636
0,7.5,3.2954545454545454
0,5.0,1.209090909090909
0,4.0,1.3045454545454545
0,11.5,1.2272727272727273
0,9.5,1.3363636363636364
0,10.5,1.3181818181818181
0,9.0,1.0272727272727273
1,11.0,1.9411764705882353
0,6.0,2.4545454545454546
1,11.0,3.48125
0,5.0,1.4318181818181819
0,9.0,1.9363636363636363
0,9.0,1.709090909090909
0,9.5,1.2954545454545454
0,8.5,1.2272727272727273
0,7.0,1.1318181818181818
0,9.5,1.75
1,10.0,3.96875
1,4.0,1.908
1,12.0,2.4
1,10.5,3.5789473684210527
0,13.0,1.268181818181818
0,10.0,1.3363636363636364
0,10.5,1.0909090909090908
0,12.0,2.590909090909091
1,8.0,3.9125
1,9.5,4.868421052631579
0,6.5,1.8136363636363637
0,12.0,1.8954545454545455
0,9.5,1.5909090909090908
0,13.0,1.2045454545454546
0,8.0,1.6590909090909092
0,10.5,2.4727272727272727
1,10.0,4.2105263157894735
0,13.0,4.545454545454546
0,11.0,1.3636363636363635
0,10.5,1.6590909090909092
0,13.0,1.6590909090909092
0,7.5,2.590909090909091
0,12.0,1.2227272727272727
0,11.0,1.3
1,9.0,8.74375
1,7.5,1.95
0,8.0,1.240909090909091
0,5.5,1.1545454545454545
1,10.5,1.411764705882353
0,6.0,1.25
0,14.5,1.6590909090909092
0,5.5,1.3272727272727274
0,9.0,1.35
0,9.5,1.1363636363636365
0,7.0,1.8181818181818181
0,9.0,1.7272727272727273
0,11.0,1.45
0,10.0,1.3409090909090908
0,10.0,1.8136363636363637
0,13.0,1.3636363636363635
0,14.0,1.55
1,11.0,2.6882352941176473
0,9.0,1.1727272727272726
0,6.0,1.7
0,11.5,4.375
1,10.5,2.2058823529411766
1,7.0,3.905263157894737
0,8.5,3.0136363636363637
1,10.5,10.24736842105263
1,11.0,4.310526315789474
0,5.5,1.3181818181818181
0,9.5,1.0454545454545454
1,5.0,4.157894736842105
0,12.0,1.1363636363636365
0,11.0,1.2045454545454546
0,5.5,1.6272727272727272
1,11.0,2.3529411764705883
1,12.0,3.59375
0,10.0,1.2045454545454546
1,9.5,5.11578947368421
0,10.0,1.7272727272727273
0,5.0,1.7772727272727273
1,9.0,2.6
1,9.5,4.117647058823529
1,9.5,2.6705882352941175
1,11.0,2.1176470588235294
0,12.0,4.0227272727272725
0,9.0,1.6818181818181819
0,11.5,1.3181818181818181
1,10.5,2.384
0,12.0,1.7772727272727273
1,10.0,2.5
1,8.5,3.4846153846153847
0,13.0,1.809090909090909
1,12.0,4.1461538461538465
0,9.5,1.8
1,6.0,3.9692307692307693
0,12.0,1.2181818181818183
0,8.0,1.8181818181818181
0,11.0,1.3545454545454545
0,7.0,1.6818181818181819
0,12.0,3.6363636363636362
0,5.0,1.5
0,6.0,2.3636363636363638
0,10.5,1.9954545454545454
0,9.0,1.540909090909091
0,5.0,1.4545454545454546
0,9.5,1.7454545454545454
0,10.5,1.0454545454545454
0,11.5,1.3636363636363635
0,10.0,1.1136363636363635
0,10.0,1.1954545454545455
0,8.0,1.9545454545454546
0,7.0,1.1681818181818182
0,9.5,2.172727272727273
0,9.5,3.409090909090909
1,12.0,3.7384615384615385
1,8.0,4.625
0,8.0,1.6136363636363635
0,9.0,1.1363636363636365
0,5.5,1.7363636363636363
0,10.0,1.240909090909091
0,6.5,5.0
1,8.0,1.5588235294117647
1,9.5,1.8352941176470587
0,11.5,1.2272727272727273
1,7.0,3.8842105263157896
0,10.5,1.7772727272727273
0,10.5,1.1045454545454545
0,8.0,1.0454545454545454
0,7.5,1.5681818181818181
0,9.5,2.0863636363636364
0,9.0,1.5954545454545455
0,10.5,1.1363636363636365
1,10.0,2.2529411764705882
0,8.5,1.4272727272727272
1,10.0,1.3529411764705883
0,5.5,1.1363636363636365
0,9.5,1.1863636363636363
1,9.5,4.921052631578948
1,9.5,1.5941176470588236
1,7.5,5.478947368421053
0,10.0,0.9727272727272728
0,10.5,1.8363636363636364
1,6.5,4.178947368421053
1,9.5,5.878947368421053
0,7.0,1.3045454545454545
1,13.0,1.8705882352941177
1,12.0,5.069230769230769
0,10.0,4.0
0,11.0,1.5
0,5.0,1.518181818181818
1,7.5,1.9
1,9.5,4.88421052631579
0,10.5,1.7954545454545454
1,8.0,2.252
0,4.0,1.2727272727272727
0,9.0,1.25
0,8.5,1.2954545454545454
1,12.0,1.7647058823529411
1,9.0,2.25
1,11.0,2.8529411764705883
0,12.0,1.2272727272727273
0,5.5,1.2045454545454546
0,7.0,2.022727272727273
0,6.0,1.25
0,13.0,1.1590909090909092
1,10.5,2.235294117647059
0,11.0,1.9090909090909092
0,7.5,1.1590909090909092
0,5.0,1.1363636363636365
0,12.0,1.2272727272727273
0,10.0,1.7227272727272727
0,11.0,2.9545454545454546
0,10.0,1.1318181818181818
0,6.0,1.8181818181818181
0,6.0,1.3636363636363635
0,9.5,1.2727272727272727
0,12.0,1.7363636363636363
1,10.5,1.2941176470588236
0,11.0,1.9727272727272727
1,11.5,4.423076923076923
0,5.5,1.3363636363636364
0,6.0,1.2272727272727273
1,5.0,2.0
0,10.0,1.731818181818182
1,14.0,3.36
0,11.0,4.125
0,8.5,1.7454545454545454
0,6.0,1.8636363636363635
0,10.0,1.0909090909090908
0,8.5,2.25
0,9.0,1.2727272727272727
0,10.5,2.090909090909091
0,12.0,1.1954545454545455
0,9.0,1.3181818181818181
0,10.0,1.3863636363636365
0,12.0,1.2227272727272727
0,6.0,1.3636363636363635
0,11.5,1.7272727272727273
1,9.5,2.4
1,10.5,2.708
0,7.0,3.590909090909091
0,13.0,1.2727272727272727
1,10.5,1.23
0,6.0,2.2
1,10.5,2.6
0,10.5,1.1363636363636365
0,4.0,1.2045454545454546
0,10.5,1.0681818181818181
0,11.5,1.7045454545454546
0,9.5,1.7954545454545454
0,12.0,1.2545454545454546
1,6.0,2.0
0,11.0,4.159090909090909
0,9.5,1.059090909090909
1,11.0,4.19375
1,10.0,1.65
1,10.0,5.2105263157894735
0,9.0,1.1772727272727272
0,10.0,2.0681818181818183
1,13.0,1.75
0,8.5,2.1772727272727272
0,10.5,1.8181818181818181
1,6.0,4.65625
0,9.0,1.9318181818181819
0,10.5,2.022727272727273
0,9.0,1.5363636363636364
0,7.5,1.0636363636363637
0,10.0,1.3636363636363635
0,10.5,1.55
0,8.5,1.0454545454545454
1,11.0,3.75
1,9.5,4.8
0,9.0,1.2636363636363637
0,12.0,1.7545454545454546
0,10.5,1.25
0,10.0,1.7954545454545454
0,10.0,1.2181818181818183
1,11.0,3.49375
0,12.0,1.1636363636363636
0,8.0,1.6363636363636365
0,8.5,1.1227272727272728
1,10.0,10.43157894736842
1,11.0,4.846153846153846
0,6.0,1.6272727272727272
1,8.5,4.492307692307692
0,7.5,0.9227272727272727
0,4.0,1.15
0,6.0,1.1409090909090909
